View,Full Name,Organization,Lobby Year,Registration Date,Termination Date,Original,Amended
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-7780.pdf,"Nip, Celeste Y.K.",Discover Hawaii Tours,2013-2014,8/26/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-7781.pdf,"Ito, Mihoko E.","Armedica, Inc.",2013-2014,8/22/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-7782.pdf,"Slovin, Gary M.","Armedica, Inc.",2013-2014,8/22/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-7783.pdf,"Tsujimura, Rick Brian","Armedica, Inc.",2013-2014,8/22/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-7784.pdf,"Yajima, Tiffany N.","Armedica, Inc.",2013-2014,8/22/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8004.pdf,"Toyofuku, Robert S.",Hawaii Society of Certified Public Accountants PAC,2013-2014,10/3/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8005.pdf,"Konkola, Lisa",Hawaii Society of Certified Public Accountants PAC,2013-2014,10/3/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8046.pdf,"Konkola, Lisa",UBER Technologies,2013-2014,10/15/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8047.pdf,"Toyofuku, Robert S.",UBER Technologies,2013-2014,10/15/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8048.pdf,"Toyofuku, Robert S.",KPMG LLP,2013-2014,10/15/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8070.pdf,"Angulo, Javier","Wal-Mart Stores, Inc.",2013-2014,10/20/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8082.pdf,"Amemiya, Ronald Y.",Hawaii Ironworkers Stabilization Fund,2013-2014,10/23/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8083.pdf,"Kahele, Melvin Y.C.",Hawaii Ironworkers Stabilization Fund,2013-2014,10/23/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8084.pdf,"Wong, Arnold",Hawaii Ironworkers Stabilization Fund,2013-2014,10/23/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-810.pdf,"Geminiani, Victor",Hawaii Appleseed Center for Law and Economic Justice,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8108.pdf,"Canady, Kelly",Organizing for Action,2013-2014,10/30/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-811.pdf,"Baker, Melinda I.",Walgreens Co.,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-812.pdf,"Bentz, Donald L.","Equality Hawaii, Inc.",2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8123.pdf,"Strauss, Steven D.","Lava Ferry, LLC",2013-2014,11/3/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-813.pdf,"Brown, Dennis",Equipment Leasing & Finance Association,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-814.pdf,"Chew, Allen","DirecTV Group, Inc.",2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-815.pdf,"Donaldson, Robert E.",Altria Client Services LLC and its Affiliates-Philip Morris,2013-2014,1/2/2013,8/31/2013,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-816.pdf,"Greene, George W.",Healthcare Association of Hawaii,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-817.pdf,"Hamm, Joanne (Nonie) Toledo",Sempra Energy,2013-2014,1/2/2013,12/31/2014,FALSE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8171.pdf,"Harris, Robert D.","SunRun, Inc.",2013-2014,11/19/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-818.pdf,"Stanton, Barbara K.",AARP Hawaii,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-819.pdf,"Laubacher, Cynthia M.",Express Scripts Holding Co.,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-820.pdf,"Lee, Jennifer A.",Hawaii Appleseed Center for Law and Economic Justice,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-821.pdf,"Macapagal, Annie L.","Apollo Group, Inc./University of Phoenix",2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-822.pdf,"MacRae, Bruce D.D.",United Parcel Service,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-823.pdf,"Morris, George A.","Infor (US), Inc.",2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8237.pdf,"Drescher, John",Apple Inc.,2013-2014,12/15/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-824.pdf,"Murakami, Linda",AstraZeneca Pharmaceuticals LP,2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8245.pdf,"Strauss, Steven D.","Lava Ferry, LLC",2013-2014,12/18/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-8249.pdf,"Choy, Paige Heckathorn",Queen's Health Systems,2013-2014,12/18/2014,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1314/Kfx10-825.pdf,"Nellis, Daniel X.","Dole Food Company Hawaii, A Division of Dole Food Company, Inc.",2013-2014,1/2/2013,12/31/2014,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8280.pdf,"Murakami, Linda",AstraZeneca Pharmaceuticals LP,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8281.pdf,"Gibson, Inga L.",The Humane Society of the United States,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8282.pdf,"Dzwilewski, Georgette",Indivior PLC,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8283.pdf,"MacRae, Bruce D.D.",United Parcel Service,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8284.pdf,"Diesman, Jennifer",Hawaii Medical Service Association,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8285.pdf,"Oto, Mark K.",Hawaii Medical Service Association,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8286.pdf,"Reid, Daniel",National Rifle Association of America,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8287.pdf,"Sakamoto, Stefanie Y.",Hawaii Credit Union League,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8288.pdf,"Morriarty, Wendy","WellCare Health Insurance of Arizona, Inc., dba 'Ohana Health Plan",2015-2016,1/2/2015,6/10/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8289.pdf,"Cup Choy, Daniel","WellCare Health Insurance of Arizona, Inc., dba 'Ohana Health Plan",2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8290.pdf,"Karamatsu, Christine R.O.","WellCare Health Insurance of Arizona, Inc., dba 'Ohana Health Plan",2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8291.pdf,"Takemoto, Alan T.",Monsanto Company,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8292.pdf,"Gough, George N.",Monsanto Company,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8293.pdf,"Rataj, Christian J.",National Association of Mutual Insurance Companies (NAMIC),2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8294.pdf,"Chew, Allen","DirecTV Group, Inc.",2015-2016,1/2/2015,11/10/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8344.pdf,"Gold, Joy Y.",Meadow Gold Dairies,2015-2016,1/2/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8345.pdf,"Geminiani, Victor",Hawaii Appleseed Center for Law and Economic Justice,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8346.pdf,"Lee, Jennifer A.",Hawaii Appleseed Center for Law and Economic Justice,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8347.pdf,"Thornton, Gavin K.",Hawaii Appleseed Center for Law and Economic Justice,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8348.pdf,"Black, Robert Brian",Civil Beat Law Center for the Public Interest,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8349.pdf,"Pei, Edward Y.W.",Hawaii Bankers Association,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8350.pdf,"Dos Santos-Tam, Tyler F.",Hawaii Construction Alliance,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8351.pdf,"Sakamoto, Sheri","Retail Merchants of Hawaii, Inc.",2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8352.pdf,"Hayashi, Clyde T.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8353.pdf,"Lee, Peter H.M.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8354.pdf,"Kimura, Joy Y.N.",Hawaii Laborers-Employers Cooperation & Education Trust,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8355.pdf,"Hirokawa, Robert George",Hawaii Primary Care Association,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8356.pdf,"Medeiros, Alena Nani'olu",Hawaii Primary Care Association,2015-2016,1/7/2015,6/30/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8357.pdf,"Gold, Joy Y.","Sugarland Growers, Inc.",2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8359.pdf,"Laubacher, Cynthia M.",Express Scripts Holding Co.,2015-2016,1/7/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8365.pdf,"Choy, Paige Heckathorn",Queen's Health Systems,2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8366.pdf,"Masamitsu, Joyce",Verizon Communications,2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8367.pdf,"Yamachika, Thomas",Tax Foundation of Hawaii,2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8368.pdf,"Yamane, Marc K. M.","International Union of Elevator Constructors, Local 126",2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8369.pdf,"Drescher, John",Apple Inc.,2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8370.pdf,"Reimann, Carol K.",Monsanto Company,2015-2016,1/8/2015,7/30/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8372.pdf,"Nellis, Daniel X.","Dole Food Company Hawaii, A Division of Dole Food Company, Inc.",2015-2016,1/9/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8373.pdf,"Wisch, Joshua A.",AARP Hawaii,2015-2016,1/9/2015,5/31/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8374.pdf,"Okudara, Jon T.","Honolulu Seawater Air Conditioning, LLC",2015-2016,1/9/2015,12/31/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8379.pdf,"Farley, Jerald E.",Consumer Fireworks Safety Association,2015-2016,1/8/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8380.pdf,"Takenaka, Kenneth K.",General Contractors Association of Hawaii,2015-2016,1/9/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8400.pdf,"Holck, Wilbert",Hawaii State Teachers Association (HSTA),2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8401.pdf,"Lewis, Joan K.",Hawaii State Teachers Association (HSTA),2015-2016,1/12/2015,7/9/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8402.pdf,"Sabas, Jennifer G.",Hawaii Community Foundation,2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8403.pdf,"Tokusato, Joli A.M.",Unite Here Local 5,2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8404.pdf,"Watanabe, Cade M.",Unite Here Local 5,2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8405.pdf,"Saunders, Harry A.","Castle & Cooke, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8406.pdf,"Saunders, Harry A.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8407.pdf,"Saunders, Harry A.","Castle & Cooke Properties, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8408.pdf,"Barrett, W. Bruce","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8409.pdf,"Fukuhara, Troy T.","Castle & Cooke, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8410.pdf,"Fukuhara, Troy T.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8411.pdf,"Fukuhara, Troy T.","Castle & Cooke Properties, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8412.pdf,"Mirikitani, Richard K.","Castle & Cooke, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8413.pdf,"Mirikitani, Richard K.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8414.pdf,"Mirikitani, Richard K.","Castle & Cooke Properties, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8415.pdf,"Ching, Carleton K.L.","Castle & Cooke, Inc.",2015-2016,1/12/2015,1/26/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8416.pdf,"Ching, Carleton K.L.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,1/26/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8417.pdf,"Ching, Carleton K.L.","Castle & Cooke Properties, Inc.",2015-2016,1/12/2015,1/26/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8418.pdf,"Kaku, Beverly J.","Castle & Cooke, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8419.pdf,"Kaku, Beverly J.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8420.pdf,"Matsunami, Garret","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8421.pdf,"Kodama, Laura M.","Castle & Cooke Homes Hawaii, Inc.",2015-2016,1/12/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8429.pdf,"Hamm, Joanne (Nonie) Toledo","The Gas Company, LLC",2015-2016,1/9/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8436.pdf,"Trask Murakami, Mahie P.",Hawaii Government Employees Association (HGEA),2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8437.pdf,"Kurihara-Klein, Michele K.",Hawaii Government Employees Association (HGEA),2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8438.pdf,"Perreira, Randy P.",Hawaii Government Employees Association (HGEA),2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8439.pdf,"Lukens, Ashley B.",Hawaii Center for Food Safety,2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8440.pdf,"Canady, Kelly",Organizing for Action,2015-2016,1/13/2015,3/31/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8441.pdf,"Cole-Brooks, Leslie Anne",Hawaii Solar Energy Association,2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8452.pdf,"Klump, Amanda",Altria Client Services LLC and its Affiliates-Philip Morris,2015-2016,1/13/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8453.pdf,"Dang, Marvin S.C.","VISA U.S.A., Inc.",2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8454.pdf,"Takenaka, Cynthia H.",NAIFA Hawaii,2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8455.pdf,"Holtrop, Paul T.",Hawaii Financial Services Association,2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8456.pdf,"Dang, Marvin S.C.",Hawaii Financial Services Association,2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8457.pdf,"Ching, Meredith J.","Alexander & Baldwin, Inc.",2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8458.pdf,"Oshiro, Paul T.","Alexander & Baldwin, Inc.",2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8463.pdf,"Sabas, John R.","CoreCivic, Inc.",2015-2016,1/14/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8464.pdf,"Chin, Douglas Shih-Ging","CoreCivic, Inc.",2015-2016,1/14/2015,1/20/2015,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8472.pdf,"Bicoy, Dawn M.",Monsanto Company,2015-2016,1/15/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8478.pdf,"Colaneri, Joe",Center for Oral Health,2015-2016,1/15/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8480.pdf,"Andrade, Eva M.",Hawaii Family Forum,2015-2016,1/15/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8487.pdf,"Angulo, Javier","Wal-Mart Stores, Inc.",2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8488.pdf,"Mikulina, Jeffrey T.",Blue Planet Foundation,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8489.pdf,"Wallsgrove, Richard",Blue Planet Foundation,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8490.pdf,"Pollard, Daniel E.",Legal Aid Society of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8491.pdf,"Lovitt, Angela J.",Legal Aid Society of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8492.pdf,"Lippolt, Sheila J.",Legal Aid Society of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8493.pdf,"Fujimori Kaina, Michelle Nalani",Legal Aid Society of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8494.pdf,"Alcubilla, Sergio Josephus",Legal Aid Society of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8535.pdf,"Aiona, Jr., James Richard",Hawaii Family Advocates,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8536.pdf,"Wilson, Brooke M.",Pacific Resource Partnership,2015-2016,1/16/2015,2/29/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8537.pdf,"Wong, Sandra-Ann Y.H.",American Council of Engineering Companies of Hawaii,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8538.pdf,"Swaim, Craig",Bayer Corporation,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8539.pdf,"Fukuhara, Harry M.","Catamaran PBM of Illinois, Inc.",2015-2016,1/16/2015,5/1/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8540.pdf,"Piper, Jeffrey S.",University of Hawaii Foundation,2015-2016,1/16/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8541.pdf,"Lovvorn, Christopher M.","Castle & Cooke Properties, Inc.",2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8542.pdf,"Espinueva, Aron K.T.",Hawaii Association of Realtors,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8543.pdf,"Oh, Myoung S.",Hawaii Association of Realtors,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8544.pdf,"Sarsona, Marci-Rose Waialeale",Kamehameha Schools,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8545.pdf,"Keliipuleole, Sydney W.C.K.",Kamehameha Schools,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8546.pdf,"Thoemmes, Walter F.",Kamehameha Schools,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8547.pdf,"Wong, Livingston S.M.",Kamehameha Schools,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8548.pdf,"Booth, Ellie",Covanta Energy Corp.,2015-2016,1/20/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8553.pdf,"Brittain, Michael M.",IBEW Local Union 1260,2015-2016,1/21/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8554.pdf,"Maluafiti, Alicia M.",Biotechnology Innovation Organization (BIO),2015-2016,1/21/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8555.pdf,"Colaneri, Joe",Center for Oral Health,2015-2016,1/15/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8556.pdf,"Gold, Joy Y.","KYD, Inc.",2015-2016,1/21/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8557.pdf,"Eads, Chrystn K.A.",Alston Hunt Floyd & Ing,2015-2016,1/21/2015,12/31/2016,TRUE,FALSE
http://files.hawaii.gov/ethics/lobreg/1516/Kfx10-8558.pdf,"Eads, Chrystn K.A.",American Resort Development Association,2015-2016,1/21/2015,12/31/2016,TRUE,FALSE
